1334;Henrique Silva;Rua dos Guaramomis, 3253, Venâncio Aires, RS;(51) 528-4992
1335;Isabelly Braga;Rua dos Guatás, 8859, Venâncio Aires, RS;(51) 525-8848
1336;Maria Julia de Souza;Rua dos Indígenas, 3256, Venâncio Aires, RS;(51) 567-2203
1337;Ryan Fernandes;Rua dos Ipês, 4385, Venâncio Aires, RS;(51) 435-6216
1338;Fernanda Fernandes;Rua dos Jambos, 5754, Venâncio Aires, RS;(51) 570-7215
1339;Pietra Salvador;Rua dos Jaúnas, 2362, Venâncio Aires, RS;(51) 507-5968
1340;Rafael Fernandes;Rua dos Jurupis, 2849, Venâncio Aires, RS;(51) 329-7577
1341;Pedro Henrique Altoe;Rua dos Maracatins, 4710, Venâncio Aires, RS;(51) 354-5753
1342;Livia De Angeli;Rua dos Marfins, 7780, Venâncio Aires, RS;(51) 547-2348
1343;Bruna Tosi;Rua dos Nhambiquaras, 8231, Venâncio Aires, RS;(51) 503-3792
1344;Catarina Gomes;Rua dos Pamaris, 2981, Venâncio Aires, RS;(51) 351-4224
1345;Antonella Sossai;Rua dos Pardais, 8209, Venâncio Aires, RS;(51) 638-1676
1346;Maria Julia Braga;Rua dos Pinheiros, 8721, Venâncio Aires, RS;(51) 394-6638
1347;Larissa Tosi;Rua dos Pintassilgos, 6004, Venâncio Aires, RS;(51) 229-6191
1348;Esther Fernandes;Rua dos Piratinins, 7389, Santa Cruz do Sul, RS;(51) 302-5128
1349;Gustavo De Angeli;Rua dos Quinimuras, 2166, Santa Cruz do Sul, RS;(51) 287-6893
1350;Maya Tosi;Rua dos Sabiás, 4457, Santa Cruz do Sul, RS;(51) 625-1043
1351;Agatha Agrizzi;Rua dos Salgueiros, 7180, Santa Cruz do Sul, RS;(51) 450-6609
1352;Tomas Tosi;Rua dos Tacaúnas, 4432, Santa Cruz do Sul, RS;(51) 452-9104
1353;Amanda Calmon;Rua dos Tucanos, 4006, Santa Cruz do Sul, RS;(51) 531-6293
1354;Ryan Silva;Rua dos Tupinas, 9766, Santa Cruz do Sul, RS;(51) 630-3323
1355;Kaue Alves;Rua dos Tupiniquins, 8443, Santa Cruz do Sul, RS;(51) 323-8376
1356;Valentina Sossai;Rua dos Uapês, 4593, Santa Cruz do Sul, RS;(51) 624-6380
1357;Lais Della Coletta;Rua dos Ubiatans, 3195, Santa Cruz do Sul, RS;(51) 558-6209
1358;Marina Altoe;Rua Álvaro de Morais, 9618, Santa Cruz do Sul, RS;(51) 497-8434
1359;Allana Zanette;Antiga Estrada São Paulo Paraná, 2959, Santa Cruz do Sul, RS;(51) 580-3659
1360;Arthur Gabriel Sossai;Avenida 24 de Agosto, 2672, Santa Cruz do Sul, RS;(51) 443-4299
1361;Noah Gomes;Avenida Abaneiro, 3063, Santa Cruz do Sul, RS;(51) 277-6511
1362;Pedro Henrique Fernandes;Avenida Abílio Pereira de Almeida, 2007, Santa Cruz do Sul, RS;(51) 215-6957
1363;Ana Sophia Zampirolli;Avenida Academia de São Paulo, 9983, Santa Cruz do Sul, RS;(51) 225-4513
1364;Bruna Agrizzi;Avenida Adelina Abranches, 7840, Santa Cruz do Sul, RS;(51) 354-8052
1365;Alexandre de Oliveira;Avenida Adelino Jorge Montenegro, 4359, Santa Cruz do Sul, RS;(51) 677-5480
1366;Benicio Caliman;Avenida Adhemar Gonzaga, 8272, Santa Cruz do Sul, RS;(51) 337-3514
1367;Andre Gomes;Avenida Adolfo Coelho, 7749, Santa Cruz do Sul, RS;(51) 400-5650
1368;Maite Tosi;Avenida Adolfo Pinheiro, 516, Santa Cruz do Sul, RS;(51) 628-2445
1369;Maria Fernanda da Silva;Avenida Adriano Bertozzi, 2481, Santa Cruz do Sul, RS;(51) 593-4258
1370;Mariah Agrizzi;Avenida Adutora do Rio Claro, 9734, Santa Cruz do Sul, RS;(51) 595-6374
1371;Tomas Gomes;Avenida Adélia Chohfi, 6055, Santa Cruz do Sul, RS;(51) 496-3199
1372;Augusto da Costa;Avenida Affonso D'Escragnolle Taunay, 970, Santa Cruz do Sul, RS;(51) 236-2881
1373;Alice de Souza;Avenida Afonso Lopes de Baião, 7572, Santa Cruz do Sul, RS;(51) 496-0907
1374;Alicia Fernandes;Avenida Afonso Mariano Fagundes, 5701, Santa Cruz do Sul, RS;(51) 374-0842
1375;Pedro Lucas Costalonga;Avenida Afonso de Sampaio e Sousa, 5632, Santa Maria, RS;(51) 513-6750
1376;Catarina Silva;Avenida Afrânio Peixoto, 2526, Santa Maria, RS;(51) 420-8410
1377;Bernardo da Silva;Avenida Agami, 2956, Santa Maria, RS;(51) 381-3715
1378;Isabel Pesca;Avenida Agenor Couto de Magalhães, 2355, Santa Maria, RS;(51) 641-3874
1379;Ana Livia Braga;Avenida Agenor de Oliveira, 9493, Santa Maria, RS;(51) 212-9060
1380;Vitor De Angeli;Avenida Agostinho Rubin, 7316, Santa Maria, RS;(51) 333-4772
1381;Pedro Braga;Avenida Aguiar da Beira, 4227, Santa Maria, RS;(51) 629-6598
1382;Esther Ferreira;Avenida Airton Pretini, 5145, Santa Maria, RS;(51) 468-3851
1383;Bryan de Souza;Avenida Ajarani, 4299, Santa Maria, RS;(51) 444-5957
1384;Guilherme de Oliveira;Avenida Albert Bartholome, 4723, Santa Maria, RS;(51) 404-0258
1385;Bryan Zandonadi;Avenida Albert Einstein, 6405, Santa Maria, RS;(51) 415-5868
1386;Joao Braga;Avenida Alberto Augusto Alves, 5704, Santa Maria, RS;(51) 568-8885
1387;Perola Silva;Avenida Alberto Byington, 4868, Santa Maria, RS;(51) 446-4934
1388;Arthur Miguel Della Coletta;Avenida Alberto Camus, 6409, Santa Maria, RS;(51) 690-3659
1389;Maria Julia da Silva;Avenida Alberto Fontana, 1200, Santa Maria, RS;(51) 571-5602
1390;Camila Botteon;Avenida Alberto Ramos, 5375, Santa Maria, RS;(51) 493-6828
1391;Igor Pesca;Avenida Alberto Vicente Cardoso, 9419, Santa Maria, RS;(51) 246-6488
1392;Guilherme Zanette;Avenida Alberto de Faria Cardoso, 6409, Santa Maria, RS;(51) 271-7025
1393;Cecilia Calmon;Avenida Alcides Sangirardi, 4609, Santa Maria, RS;(51) 220-1448
1394;Ana Livia Della Coletta;Avenida Alcindo Ferreira, 7484, Santa Maria, RS;(51) 358-7703
1395;Joao Della Coletta;Avenida Alcântara Machado, 3562, Santa Maria, RS;(51) 579-1639
1396;Bruno Sossai detto Pegorer;Avenida Alda, 4180, Santa Maria, RS;(51) 645-2181
1397;Maria Fernanda Zampirolli;Avenida Aldeia Manuel Antônio, 4818, Santa Maria, RS;(51) 542-6834
1398;Samuel Falqueto;Avenida Aldo João Rinaldi, 5250, Santa Maria, RS;(51) 515-0756
1399;Leticia de Oliveira;Avenida Aldo Ribeiro Luz, 7189, Santa Maria, RS;(51) 697-8009
1400;Pedro Miguel Calmon;Avenida Alexandre Colares, 218, Santa Maria, RS;(51) 521-8215
1401;Mathias da Costa;1ª Travessa Edalberto dos Santos, 360, Venâncio Aires, RS;(51) 322-1452
1402;Vitor da Silva;2ª Travessa Edalberto dos Santos, 4705, Venâncio Aires, RS;(51) 647-8363
1403;Lavinia Falqueto;3ª Travessa Edalberto dos Santos, 7962, Venâncio Aires, RS;(51) 458-3372
1404;Helena Sossai detto Pegorer;3ª Travessa Maria Mayer, 7634, Venâncio Aires, RS;(51) 653-6694
1405;Heitor de Oliveira;Acampamento Acaricuara, 1369, Venâncio Aires, RS;(51) 686-6124
1406;Francisco Calmon;Acesso Andorinha Cristal, 6692, Venâncio Aires, RS;(51) 205-7891
1407;Lais Sossai detto Pegorer;Acesso Anum-Preto, 6298, Venâncio Aires, RS;(51) 295-3960
1408;Leonardo Zandonadi;Acesso Araponga Martelo, 1134, Venâncio Aires, RS;(51) 614-8778
1409;Helena Salvador;Acesso Arara Azul, 6281, Venâncio Aires, RS;(51) 511-2179
1410;Helena Agrizzi;Acesso Bem-te-vi Amarelo, 642, Venâncio Aires, RS;(51) 390-9479
1411;Matheus Silva;Acesso Canário Belga, 1225, Venâncio Aires, RS;(51) 295-9532
1412;Pedro Pesca;Acesso Coan do Brejo, 5251, Venâncio Aires, RS;(51) 530-6178
1413;Luiz Otavio da Costa;Acesso Curió Cristal, 4086, Venâncio Aires, RS;(51) 215-8699
1414;Pedro Lucas de Almeida;Acesso Gaivota Cinza, 2873, Venâncio Aires, RS;(51) 261-7901
1415;Bianca Braga;Acesso Garça Branca, 8932, Venâncio Aires, RS;(51) 271-8964
1416;Luiza Costalonga;Acesso Gavião Real, 9470, Venâncio Aires, RS;(51) 543-1555
1417;Francisco Braga;Acesso Juriti Marrom, 7785, Venâncio Aires, RS;(51) 200-6407
1418;Lavinia Zanette;Acesso Pardal Cinza, 5160, Venâncio Aires, RS;(51) 421-0533
1419;Maria Flor Salvador;Acesso Pavão Real, 1674, Venâncio Aires, RS;(51) 332-4694
1420;Oliver Sossai;Acesso Pintassilgo Rosa, 1747, Venâncio Aires, RS;(51) 239-3044
1421;Enzo Gabriel Falqueto;Acesso Pixoxó da Serra, 7259, Venâncio Aires, RS;(51) 462-4817
1422;Isabella da Silva;Acesso Sabiá Laranjeira, 5768, Venâncio Aires, RS;(51) 215-6666
1423;Clarice Ferreira;Acesso Tucano Preto, 9485, Venâncio Aires, RS;(51) 541-1079
1424;Perola Ferreira;Acesso Uirapuru do Sertão, 7791, Venâncio Aires, RS;(51) 343-8443
1425;Maria Eduarda Altoe;Rua Afonso Bocchiglieri, 9244, Venâncio Aires, RS;(51) 696-2209
1426;Isadora Costalonga;Rua Afonso Schmidt, 1232, Venâncio Aires, RS;(51) 591-8449
1427;Clarice de Oliveira;Rua Agenor Couto Magalhães, 5908, Venâncio Aires, RS;(51) 375-7724
1428;Lorena Tosi;Rua Aristotenes Cláudio Sbrigh, 4502, Venâncio Aires, RS;(51) 316-8881
1429;Thomas de Souza;Rua Barros, 8994, Venâncio Aires, RS;(51) 300-3153
1430;Carlos Eduardo Altoe;Rua Barão de Limeira, 7331, Venâncio Aires, RS;(51) 478-2925
1431;Stella Salvador;Rua Barão de Piracicaba, 4932, Venâncio Aires, RS;(51) 464-1498
1432;Theo Falqueto;Rua Calcutá, 5181, Venâncio Aires, RS;(51) 654-3837
1433;Eduardo Zandonadi;Rua Calicut, 7817, Venâncio Aires, RS;(51) 429-8046
1434;Emanuel de Souza;Rua Campinas, 4919, Venâncio Aires, RS;(51) 570-5915
1435;Milena da Silva;Rua Canuri, 4738, Venâncio Aires, RS;(51) 589-2373
1436;Pedro Lucas Botteon;Rua Carlos Marchais, 2697, Venâncio Aires, RS;(51) 360-5017
1437;Davi Lucca Gomes;Rua Casa Branca, 5604, Venâncio Aires, RS;(51) 231-0433
1438;Vinicius Braga;Rua Caviunas, 5129, Venâncio Aires, RS;(51) 680-1853
1439;Alice de Almeida;Rua Cleveland, 6892, Venâncio Aires, RS;(51) 548-3427
1440;Gabriela Salvador;Rua Coqueiros, 7597, Venâncio Aires, RS;(51) 514-5927
1441;Miguel de Souza;Rua Cravos, 6948, Venâncio Aires, RS;(51) 699-2308
1442;Maria Luiza Calmon;Rua Dino Bueno, 6742, Venâncio Aires, RS;(51) 447-1077
1443;Oliver Fernandes;Rua Doutor Sílvio de Campos, 1477, Venâncio Aires, RS;(51) 375-1595
1444;Henrique de Souza;Rua Eduardo Prado, 9859, Venâncio Aires, RS;(51) 549-3820
1445;Yuri da Silva;Rua Fernão Cardim, 9601, Venâncio Aires, RS;(51) 422-1401
1446;Augusto Pereira;Rua Franca, 5269, Venâncio Aires, RS;(51) 458-1661
1447;Mariana Caliman;Rua Gabriel Monteiro da Silva, 9209, Venâncio Aires, RS;(51) 217-2645
1448;Alice Fernandes;Rua Glete, 3237, Venâncio Aires, RS;(51) 462-4854
1449;Lara Caliman;Rua Guaicanãs dos, 8637, Venâncio Aires, RS;(51) 672-6890
1450;Olivia Falqueto;Rua Guairacá, 8532, Venâncio Aires, RS;(51) 672-6510
1451;Luiz Miguel Pesca;Rua Guilherme Renato Sabrigh, 1813, Venâncio Aires, RS;(51) 347-1329
1452;Olivia Della Coletta;Rua Ibiracemas, 826, Venâncio Aires, RS;(51) 539-4420
1453;Maya Pesca;Rua Iraé, 8942, Venâncio Aires, RS;(51) 354-9621
1454;Sarah Zandonadi;Rua Itu, 6472, Venâncio Aires, RS;(51) 696-0012
1455;Vicente Costalonga;Rua Itupiranga, 1346, Venâncio Aires, RS;(51) 334-1992
1456;Lorena Gomes;Rua Jacarandas, 8893, Venâncio Aires, RS;(51) 228-3941
1457;Mariana Alves;Rua Jauaperi, 8410, Venâncio Aires, RS;(51) 314-3433
1458;Antonella Fernandes;Rua Jaú, 5025, Venâncio Aires, RS;(51) 436-3543
1459;Mariana Botteon;Rua Jequitibas, 112, Venâncio Aires, RS;(51) 581-2544
1460;Joao Guilherme Falqueto;Rua Joaquim Eugênio de Lima, 2315, Venâncio Aires, RS;(51) 482-0329
1461;Clara Zanette;Rua Joaquim José de Mattos, 2170, Venâncio Aires, RS;(51) 287-4857
1462;Ana Beatriz Caliman;Rua José Lopes de Almeida, 3092, Venâncio Aires, RS;(51) 220-0335
1463;Nicole Altoe;Rua Lorena, 846, Venâncio Aires, RS;(51) 429-5468
1464;Thomas Zandonadi;Rua Macieira da Maia, 6137, Venâncio Aires, RS;(51) 598-9116
1465;Emanuelly de Almeida;Rua Maruás, 9415, Venâncio Aires, RS;(51) 398-5732
1466;Lucca Braga;Rua Messina, 4251, Venâncio Aires, RS;(51) 252-8948
1467;Helena Gomes;Rua Ministro Rocha Azevedo, 7917, Venâncio Aires, RS;(51) 543-1175
1468;Maya Braga;Rua Mognos, 7381, Venâncio Aires, RS;(51) 204-6330
1469;Emanuelly Salvador;Rua Nice, 1232, Venâncio Aires, RS;(51) 220-5174
1470;Joao Guilherme Zanette;Rua Nothmann, 6820, Venâncio Aires, RS;(51) 480-0978
1471;Ayla Alves;Rua Olga, 953, Venâncio Aires, RS;(51) 606-2228
1472;Mathias da Silva;Rua Paineiras, 9239, Venâncio Aires, RS;(51) 478-7277
1473;Vitor Pereira;Rua Primeiro-Sargento Basílio Nogueira da Costa, 4707, Venâncio Aires, RS;(51) 692-8319
1474;Nathan Calmon;Rua Primeiro-Sargento Osmar Cortez Claro, 4544, Venâncio Aires, RS;(51) 445-8090
1475;Isadora da Silva;Rua Rainha Santa, 9568, Venâncio Aires, RS;(51) 674-7369
1476;Milena da Costa;Rua Raja Gabaglia, 3594, Venâncio Aires, RS;(51) 346-1922
1477;Miguel Zandonadi;Rua Ribeiro da Silva, 1923, Venâncio Aires, RS;(51) 481-6503
1478;Isabella Alves;Rua Ribeirão Preto, 5927, Venâncio Aires, RS;(51) 308-2122
1479;Maria Vitoria Caliman;Rua Rio Claro, 1872, Venâncio Aires, RS;(51) 609-9398
1480;Vitor Zanette;Rua Rodrigo de Brum, 8111, Venâncio Aires, RS;(51) 340-3978
1481;Nicole Della Coletta;Rua Rubião Júnior, 963, Venâncio Aires, RS;(51) 629-6908
1482;Vitoria Falqueto;Rua Santo Amaro, 8442, Venâncio Aires, RS;(51) 406-2561
1483;Joao Pedro Della Coletta;Rua Santos, 1631, Venâncio Aires, RS;(51) 375-2809
1484;Samuel Botteon;Rua Sarutaiá, 1676, Venâncio Aires, RS;(51) 304-9225
1485;Valentina Pesca;Rua Segundo-Sargento Ananias Holanda de Oliveira, 8635, Venâncio Aires, RS;(51) 217-2641
1486;Maria Cecilia Gomes;Rua Segundo-Sargento Andiras Nogueira de Abreu, 8860, Venâncio Aires, RS;(51) 338-5896
1487;Rafael Pereira;Rua Segundo-Sargento Fábio Pavani, 5645, Venâncio Aires, RS;(51) 501-8176
1488;Joao Gabriel da Costa;Rua Segundo-Sargento Névio Baracho dos Santos, 5414, Venâncio Aires, RS;(51) 560-2593
1489;Lorenzo Zanette;Rua Segundo-Sargento Rubens Leite, 5710, Venâncio Aires, RS;(51) 223-1817
1490;Vitor Hugo Falqueto;Rua Sorimãs, 3377, Venâncio Aires, RS;(51) 463-3764
1491;Oliver da Costa;Rua Subtenente-Aviador Francisco Hierro, 4690, Venâncio Aires, RS;(51) 297-3226
1492;Vinicius da Silva;Rua Suzana, 436, Venâncio Aires, RS;(51) 625-7545
1493;Miguel Fernandes;Rua Terceiro-Sargento Alcides de Oliveira, 3444, Venâncio Aires, RS;(51) 553-1940
1494;Maria Flor Sossai detto Pegorer;Rua Thereza T. Sbrighi, 3593, Venâncio Aires, RS;(51) 267-0490
1495;Ana Cecilia Falqueto;Rua Tietê, 538, Venâncio Aires, RS;(51) 228-9176
1496;Joao Gabriel Salvador;Rua Tirió, 2016, Venâncio Aires, RS;(51) 310-6409
1497;Luiz Miguel Sossai detto Pegorer;Rua Uananá, 6374, Venâncio Aires, RS;(51) 567-3821
1498;Eloah Altoe;Rua Uapixana, 4082, Venâncio Aires, RS;(51) 368-4642
1499;Giovanna Silva;Rua Vicente Pinzon, 5586, Venâncio Aires, RS;(51) 546-8476
1500;Olivia Costalonga;Rua das Amoreiras, 827, Venâncio Aires, RS;(51) 429-6310
1501;Davi Lucca Pesca;Rua das Andorinhas, 1359, Venâncio Aires, RS;(51) 276-5366
1502;Leonardo Ferreira;Rua das Begônias, 524, Venâncio Aires, RS;(51) 427-0550
1503;Malu Della Coletta;Rua das Boninas, 982, Venâncio Aires, RS;(51) 395-4651
1504;Mariana De Angeli;Rua das Cerejeiras, 223, Venâncio Aires, RS;(51) 590-2124
1505;Andre Zandonadi;Rua das Limeiras, 399, Venâncio Aires, RS;(51) 588-0106
1506;Augusto de Almeida;Rua das Palmeiras, 9400, Venâncio Aires, RS;(51) 496-6961
1507;Louise da Silva;Rua das Pitangueiras, 9766, Venâncio Aires, RS;(51) 592-7871
1508;Isadora Sossai;Rua das Quaresmeiras, 1464, Venâncio Aires, RS;(51) 678-3198
1509;Ana Laura da Silva;Rua das Roseiras, 4466, Venâncio Aires, RS;(51) 662-5743
1510;Felipe Altoe;Rua do Bem-te-vi, 1289, Venâncio Aires, RS;(51) 658-8900
1511;Kaue Braga;Rua do Café, 9823, Venâncio Aires, RS;(51) 308-4997
1512;Luiz Otavio Sossai detto Pegorer;Rua do Castelinho, 3394, Venâncio Aires, RS;(51) 688-6126
1513;Joao Lucas Calmon;Rua do Conde, 4275, Venâncio Aires, RS;(51) 406-4522
1514;Pedro Lucas Zanette;Rua do Feudo, 2448, Venâncio Aires, RS;(51) 455-5046
1515;Sophia Altoe;Rua do Imperador, 9204, Venâncio Aires, RS;(51) 583-3611
1516;Luana Ferreira;Rua dos Aicás, 3098, Venâncio Aires, RS;(51) 697-9252
1517;Lucas Pesca;Rua dos Anapurus, 2199, Venâncio Aires, RS;(51) 576-7895
1518;Gael de Oliveira;Rua dos Apetupás, 4689, Venâncio Aires, RS;(51) 627-6059
1519;Lara De Angeli;Rua dos Arapanés, 9146, Venâncio Aires, RS;(51) 637-4141
1520;Julia Alves;Rua dos Araés, 1754, Venâncio Aires, RS;(51) 306-4859
1521;Natalia Sossai detto Pegorer;Rua dos Auetis, 9014, Venâncio Aires, RS;(51) 374-0148
1522;Caua De Angeli;Rua dos Beija Flores, 4842, Venâncio Aires, RS;(51) 341-9104
1523;Milena de Oliveira;Rua dos Beija-Flor, 5451, Venâncio Aires, RS;(51) 325-9711
1524;Antonio Sossai;Rua dos Camaiurás, 3219, Venâncio Aires, RS;(51) 379-3389
1525;Ruan da Silva;Rua dos Canários, 4978, Venâncio Aires, RS;(51) 544-7537
1526;Calebe Botteon;Rua dos Cardeais, 1533, Venâncio Aires, RS;(51) 307-6901
1527;Ana Laura Sossai;Rua dos Ciprestes, 1211, Venâncio Aires, RS;(51) 636-4554
1528;Liz Alves;Rua dos Contadores, 3882, Venâncio Aires, RS;(51) 524-5814
1529;Luana Agrizzi;Rua dos Eucalíptos, 9989, Venâncio Aires, RS;(51) 460-0651
1530;Davi Ferreira;Rua dos Guaiases, 3287, Venâncio Aires, RS;(51) 594-9433
1531;Isabelly de Oliveira;Rua dos Guaicanãs, 4756, Venâncio Aires, RS;(51) 336-1251
1532;Daniel Zandonadi;Rua dos Guainumbis, 8337, Venâncio Aires, RS;(51) 691-2432
1533;Manuela da Silva;Rua dos Guaiós, 7955, Venâncio Aires, RS;(51) 474-0242
1534;Eduarda Alves;Rua dos Guaramomis, 6345, Venâncio Aires, RS;(51) 385-3458
1535;Luiz Miguel Altoe;Rua dos Guatás, 9798, Venâncio Aires, RS;(51) 328-2387
1536;Lorena Sossai;Rua dos Indígenas, 3177, Venâncio Aires, RS;(51) 425-9094
1537;Luiza Gomes;Rua dos Ipês, 7239, Venâncio Aires, RS;(51) 240-1212
1538;Giovanna Agrizzi;Rua dos Jambos, 611, Venâncio Aires, RS;(51) 577-7604
1539;Gabriel da Silva;Rua dos Jaúnas, 1954, Venâncio Aires, RS;(51) 427-4445
1540;Francisco Pesca;Rua dos Jurupis, 6018, Venâncio Aires, RS;(51) 252-7423
1541;Davi Lucas Sossai;Rua dos Maracatins, 2375, Venâncio Aires, RS;(51) 607-1734
1542;Ana Vitoria Salvador;Rua dos Marfins, 9763, Venâncio Aires, RS;(51) 431-0360
1543;Maria Luiza Alves;Rua dos Nhambiquaras, 718, Venâncio Aires, RS;(51) 531-2723
1544;Enzo Miguel Botteon;Rua dos Pamaris, 9786, Venâncio Aires, RS;(51) 216-5502
1545;Heloisa Tosi;Rua dos Pardais, 7549, Venâncio Aires, RS;(51) 345-1913
1546;Davi Miguel da Costa;Rua dos Pinheiros, 2709, Venâncio Aires, RS;(51) 246-3404
1547;Gabriel Caliman;Rua dos Pintassilgos, 5994, Venâncio Aires, RS;(51) 259-9683
1548;Ana Julia Salvador;Rua dos Piratinins, 6515, Santa Cruz do Sul, RS;(51) 527-4253
1549;Henrique Costalonga;Rua dos Quinimuras, 5261, Santa Cruz do Sul, RS;(51) 627-4970
1550;Clara Altoe;Rua dos Sabiás, 8102, Santa Cruz do Sul, RS;(51) 599-0029
1551;Carlos Eduardo Pesca;Rua dos Salgueiros, 621, Santa Cruz do Sul, RS;(51) 262-4298
1552;Benicio Tosi;Rua dos Tacaúnas, 2975, Santa Cruz do Sul, RS;(51) 251-2144
1553;Benicio Agrizzi;Rua dos Tucanos, 2693, Santa Cruz do Sul, RS;(51) 655-5667
1554;Maria Helena Calmon;Rua dos Tupinas, 3371, Santa Cruz do Sul, RS;(51) 485-7781
1555;Isabel Sossai;Rua dos Tupiniquins, 7998, Santa Cruz do Sul, RS;(51) 484-0942
1556;Arthur Henrique de Almeida;Rua dos Uapês, 1578, Santa Cruz do Sul, RS;(51) 514-7152
1557;Igor Zampirolli;Rua dos Ubiatans, 6797, Santa Cruz do Sul, RS;(51) 614-0279
1558;Maria Julia Tosi;Rua Álvaro de Morais, 7080, Santa Cruz do Sul, RS;(51) 575-3439
1559;Kaique Botteon;Antiga Estrada São Paulo Paraná, 3211, Santa Cruz do Sul, RS;(51) 442-2928
1560;Ana Beatriz Silva;Avenida 24 de Agosto, 411, Santa Cruz do Sul, RS;(51) 398-2742
1561;Luiz Henrique De Angeli;Avenida Abaneiro, 5147, Santa Cruz do Sul, RS;(51) 229-3420
1562;Emanuel Salvador;Avenida Abílio Pereira de Almeida, 5397, Santa Cruz do Sul, RS;(51) 266-9412
1563;Noah de Almeida;Avenida Academia de São Paulo, 7646, Santa Cruz do Sul, RS;(51) 415-2007
1564;Isadora Braga;Avenida Adelina Abranches, 741, Santa Cruz do Sul, RS;(51) 532-5410
1565;Antonio da Silva;Avenida Adelino Jorge Montenegro, 9861, Santa Cruz do Sul, RS;(51) 380-8215
1566;Milena Agrizzi;Avenida Adhemar Gonzaga, 3278, Santa Cruz do Sul, RS;(51) 664-9023
1567;Bianca Silva;Avenida Adolfo Coelho, 7123, Santa Cruz do Sul, RS;(51) 430-1956
1568;Arthur de Oliveira;Avenida Adolfo Pinheiro, 2750, Santa Cruz do Sul, RS;(51) 488-7708
1569;Rafael Alves;Avenida Adriano Bertozzi, 7362, Santa Cruz do Sul, RS;(51) 558-7874
1570;Ryan Alves;Avenida Adutora do Rio Claro, 2148, Santa Cruz do Sul, RS;(51) 432-3526
1571;Luiz Otavio Zampirolli;Avenida Adélia Chohfi, 8034, Santa Cruz do Sul, RS;(51) 252-5344
1572;Francisco Della Coletta;Avenida Affonso D'Escragnolle Taunay, 6803, Santa Cruz do Sul, RS;(51) 696-8032
1573;Igor Caliman;Avenida Afonso Lopes de Baião, 823, Santa Cruz do Sul, RS;(51) 254-8966
1574;Cecilia Braga;Avenida Afonso Mariano Fagundes, 5690, Santa Cruz do Sul, RS;(51) 534-0829
1575;Ian Costalonga;Avenida Afonso de Sampaio e Sousa, 2558, Santa Maria, RS;(51) 281-2938
1576;Davi Braga;Avenida Afrânio Peixoto, 9093, Santa Maria, RS;(51) 615-0243
1577;Joao Miguel Sossai detto Pegorer;Avenida Agami, 5849, Santa Maria, RS;(51) 207-1593
1578;Agatha Zanette;Avenida Agenor Couto de Magalhães, 6648, Santa Maria, RS;(51) 227-6507
1579;Nathan Altoe;Avenida Agenor de Oliveira, 7446, Santa Maria, RS;(51) 287-5337
1580;Caua Gomes;Avenida Agostinho Rubin, 1887, Santa Maria, RS;(51) 466-6720
1581;Davi Lucca da Silva;Avenida Aguiar da Beira, 6709, Santa Maria, RS;(51) 356-7925
1582;Enrico Tosi;Avenida Airton Pretini, 1421, Santa Maria, RS;(51) 355-1914
1583;Emilly Pesca;Avenida Ajarani, 2060, Santa Maria, RS;(51) 414-3743
1584;Leonardo Sossai detto Pegorer;Avenida Albert Bartholome, 3554, Santa Maria, RS;(51) 272-5874
1585;Allana Alves;Avenida Albert Einstein, 7014, Santa Maria, RS;(51) 451-0609
1586;Antonio Salvador;Avenida Alberto Augusto Alves, 7764, Santa Maria, RS;(51) 449-6342
1587;Gabriel Calmon;Avenida Alberto Byington, 621, Santa Maria, RS;(51) 654-9155
1588;Ana Beatriz de Oliveira;Avenida Alberto Camus, 1433, Santa Maria, RS;(51) 485-4552
1589;Ana Vitoria da Silva;Avenida Alberto Fontana, 5204, Santa Maria, RS;(51) 371-8018
1590;Sophia de Souza;Avenida Alberto Ramos, 5801, Santa Maria, RS;(51) 472-5127
1591;Otavio Altoe;Avenida Alberto Vicente Cardoso, 9936, Santa Maria, RS;(51) 369-4060
